baselineId,file,patternId,riskTier,originalText,normalizedTextHash,baselineLocator,baselineContextHash,sourceFileHash,scannerConfigHash,line,column
claim-cce7d531fcfda9dcecd1,content/guides/does-flo-sell-your-data.mdx,ftc,HIGH,"After the FTC action, Flo introduced Anonymous Mode, which claims to remove identifying information from cycle data.",452c93714eaef053696657550ced23ce56bb457413d1f1ba0656e3991fce75a8,body:root.children[17].sentence[0],6a27cabe5ca01bdeb4316ece212b524502f677de488851d8dd48664adfb3624a,190e9b65b6499290b41c9757d4a54fad3d441e0e2d2c6192079fef77c5dcdbe2,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,47,11
claim-44a92c6c1f9f030e36b5,content/guides/does-flo-sell-your-data.mdx,ftc,HIGH,The FTC concluded this constituted an unfair and deceptive practice under Section 5 of the FTC Act.,18361c4ce6567444a0e4a78d489da24ce0cd1482199b2cbf05c1bdb2030bb73f,body:root.children[3].sentence[0].occurrence[0],32f868a7dc6deb9cfc395c1f1086085e6534c99fd1892af11da4ca36337ab8a6,190e9b65b6499290b41c9757d4a54fad3d441e0e2d2c6192079fef77c5dcdbe2,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,5
claim-aa7d676a2bccb9e48e7d,content/guides/does-flo-sell-your-data.mdx,ftc,HIGH,The FTC concluded this constituted an unfair and deceptive practice under Section 5 of the FTC Act.,18361c4ce6567444a0e4a78d489da24ce0cd1482199b2cbf05c1bdb2030bb73f,body:root.children[3].sentence[0].occurrence[1],32f868a7dc6deb9cfc395c1f1086085e6534c99fd1892af11da4ca36337ab8a6,190e9b65b6499290b41c9757d4a54fad3d441e0e2d2c6192079fef77c5dcdbe2,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,92
claim-092369e5e5eadabe7619,content/guides/does-flo-sell-your-data.mdx,ftc,HIGH,Read the FTC case at ftc.gov/cases-proceedings/192-3133-flo-health-inc.,0613ec40861b41af5344194f08b872b7d725c9402f0db762875892316a2085cf,body:root.children[3].sentence[2],32f868a7dc6deb9cfc395c1f1086085e6534c99fd1892af11da4ca36337ab8a6,190e9b65b6499290b41c9757d4a54fad3d441e0e2d2c6192079fef77c5dcdbe2,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,244
claim-ff52cc9372b4a8d8e856,content/guides/eu-vs-us-period-data-privacy.mdx,percent,HIGH,"**Enforcement with teeth**: Data Protection Authorities can fine companies up to 4% of annual global revenue or EUR 20 million, whichever is higher.",adb8ea5999c954f9ccf505b7e653ccbce04e604b0ee7ab2f91f23b7f6908f011,body:root.children[12].sentence[0],b49e9001d2a82da286e948abbfcdf5b56a377caad830a98ab4476fb191799dc7,01f5cb77f5a20fda03cfedf35804d325e627680f4dda5ed4ec07a5070eb7b4b1,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,26,82
claim-1094a98292380314a29d,content/guides/eu-vs-us-period-data-privacy.mdx,ftc,HIGH,"The FTC can act against deceptive practices, as it did against [Flo](/resources/guides/flo-period-tracker-lawsuit-settlement) and [Premom](/resources/guides/premom-data-sharing-ftc), but only after a violation occurs and only when the FTC has the resources to investigate.",912cda81730140875adb54602b39940cc23f6bf51e7cacb2994f947e517f103e,body:root.children[14].sentence[2].occurrence[0],c8c0c63e93fb4a9fc1f4d1fc2d8d7a4cea2205a3338f509e48704a89d771607b,01f5cb77f5a20fda03cfedf35804d325e627680f4dda5ed4ec07a5070eb7b4b1,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,30,118
claim-5ae5bccf1e72a6abc2e4,content/guides/eu-vs-us-period-data-privacy.mdx,ftc,HIGH,"The FTC can act against deceptive practices, as it did against [Flo](/resources/guides/flo-period-tracker-lawsuit-settlement) and [Premom](/resources/guides/premom-data-sharing-ftc), but only after a violation occurs and only when the FTC has the resources to investigate.",912cda81730140875adb54602b39940cc23f6bf51e7cacb2994f947e517f103e,body:root.children[14].sentence[2].occurrence[1],c8c0c63e93fb4a9fc1f4d1fc2d8d7a4cea2205a3338f509e48704a89d771607b,01f5cb77f5a20fda03cfedf35804d325e627680f4dda5ed4ec07a5070eb7b4b1,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,30,349
claim-212f908c496732b1f36f,content/guides/eu-vs-us-period-data-privacy.mdx,ftc,HIGH,"However, its primary enforcement history is with the US FTC.",3eed06326b42eeabb04313fe97181da7976b6b9542312700615c5191947c2121,body:root.children[21].sentence[1],ecbc1690623f7255f75c2480c813cfaa714ef3c27d8dec55ff5dac733b873036,01f5cb77f5a20fda03cfedf35804d325e627680f4dda5ed4ec07a5070eb7b4b1,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,47,149
claim-0619cc0ab73aa2350ed6,content/guides/eu-vs-us-period-data-privacy.mdx,ftc,HIGH,"The FTC's 2021 consent order against Flo required changes to its data sharing practices, but the FTC cannot mandate the structural reforms that a GDPR enforcement action could, such as requiring a Data Protection Impact Assessment or appointing a Data Protection Officer with real authority.",979a5a0767c9850e7004df9117f87249867574d5a32dc1745c02520fb30c7a0f,body:root.children[21].sentence[2].occurrence[0],ecbc1690623f7255f75c2480c813cfaa714ef3c27d8dec55ff5dac733b873036,01f5cb77f5a20fda03cfedf35804d325e627680f4dda5ed4ec07a5070eb7b4b1,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,47,158
claim-d7a855d8286fef8ced1a,content/guides/eu-vs-us-period-data-privacy.mdx,ftc,HIGH,"The FTC's 2021 consent order against Flo required changes to its data sharing practices, but the FTC cannot mandate the structural reforms that a GDPR enforcement action could, such as requiring a Data Protection Impact Assessment or appointing a Data Protection Officer with real authority.",979a5a0767c9850e7004df9117f87249867574d5a32dc1745c02520fb30c7a0f,body:root.children[21].sentence[2].occurrence[1],ecbc1690623f7255f75c2480c813cfaa714ef3c27d8dec55ff5dac733b873036,01f5cb77f5a20fda03cfedf35804d325e627680f4dda5ed4ec07a5070eb7b4b1,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,47,251
claim-f29e60336836fc25e16d,content/guides/eu-vs-us-period-data-privacy.mdx,ftc,HIGH,"What fills the gap is a patchwork: state consumer privacy laws (where they exist), FTC enforcement authority (reactive, not proactive), and whatever companies voluntarily promise in their privacy policies.",ae45f14b084fb943f3d489696b0102f60210e36010272f03fae170a4af8ae569,body:root.children[3].sentence[2],a9065130469ff9df6150bcd77263eb8e4330d5b024bf039bd534fc480092aac6,01f5cb77f5a20fda03cfedf35804d325e627680f4dda5ed4ec07a5070eb7b4b1,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,310
claim-895ec87cd237bee59fee,content/guides/femtech-data-monetization.mdx,percent,HIGH,"The period tracking app market was valued at $749 million to $1.69 billion in 2023-2024 (estimates vary by research firm), projected to reach $1.7 to $5.1 billion by 2030-2032, with a CAGR of 9-20%.",f7703d0761d01fe38a0c5bd02a36792c0e0971835f102d87afc2c7cd418861e5,body:root.children[1].sentence[0],972f63c0f9bc0b76e64eabf0de47e2fbaf18ab20b103f3da3ce714552b095722,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,195
claim-d389e05eae69db7d2f93,content/guides/femtech-data-monetization.mdx,dollar,HIGH,"The period tracking app market was valued at $749 million to $1.69 billion in 2023-2024 (estimates vary by research firm), projected to reach $1.7 to $5.1 billion by 2030-2032, with a CAGR of 9-20%.",f7703d0761d01fe38a0c5bd02a36792c0e0971835f102d87afc2c7cd418861e5,body:root.children[1].sentence[0].occurrence[0],972f63c0f9bc0b76e64eabf0de47e2fbaf18ab20b103f3da3ce714552b095722,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,46
claim-85a00cdd68fb9298d0fc,content/guides/femtech-data-monetization.mdx,dollar,HIGH,"The period tracking app market was valued at $749 million to $1.69 billion in 2023-2024 (estimates vary by research firm), projected to reach $1.7 to $5.1 billion by 2030-2032, with a CAGR of 9-20%.",f7703d0761d01fe38a0c5bd02a36792c0e0971835f102d87afc2c7cd418861e5,body:root.children[1].sentence[0].occurrence[1],972f63c0f9bc0b76e64eabf0de47e2fbaf18ab20b103f3da3ce714552b095722,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,62
claim-ef3c3c0e3a20baf15873,content/guides/femtech-data-monetization.mdx,dollar,HIGH,"The period tracking app market was valued at $749 million to $1.69 billion in 2023-2024 (estimates vary by research firm), projected to reach $1.7 to $5.1 billion by 2030-2032, with a CAGR of 9-20%.",f7703d0761d01fe38a0c5bd02a36792c0e0971835f102d87afc2c7cd418861e5,body:root.children[1].sentence[0].occurrence[2],972f63c0f9bc0b76e64eabf0de47e2fbaf18ab20b103f3da3ce714552b095722,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,143
claim-ff7b830b0eca659afa7c,content/guides/femtech-data-monetization.mdx,dollar,HIGH,"The period tracking app market was valued at $749 million to $1.69 billion in 2023-2024 (estimates vary by research firm), projected to reach $1.7 to $5.1 billion by 2030-2032, with a CAGR of 9-20%.",f7703d0761d01fe38a0c5bd02a36792c0e0971835f102d87afc2c7cd418861e5,body:root.children[1].sentence[0].occurrence[3],972f63c0f9bc0b76e64eabf0de47e2fbaf18ab20b103f3da3ce714552b095722,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,151
claim-29da4ad09aa4fccdde5e,content/guides/femtech-data-monetization.mdx,ftc,HIGH,"The FTC found that Flo shared users' menstrual and pregnancy data with Facebook and Google, enabling those platforms to target advertising based on health information.",42da2eab1858ac5264b606b5ac327b0c52b59c0631259bfb4b9264ff9f94739d,body:root.children[10].sentence[0],3e1737ee3134e4699476de1aa663f390571db3b3379ec12718735e5a7a16e70c,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,26,5
claim-2a41855a79c103c3e7f4,content/guides/femtech-data-monetization.mdx,dollar,HIGH,"The subsequent $59.5M class action settlement (Reuters, September 2025) reflects the scale of affected users.",c58cdd11eae77b9ede638af6722d7c99a67892080cff53ecd892e69e367704c7,body:root.children[10].sentence[2],3e1737ee3134e4699476de1aa663f390571db3b3379ec12718735e5a7a16e70c,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,26,267
claim-cc0e4c05ac8522018619,content/guides/femtech-data-monetization.mdx,ftc,HIGH,"The FTC found that Premom embedded analytics SDKs from Umeng and Jiguang, two companies with ties to Chinese technology firms, that transmitted sensitive health data without user awareness.",e3ecaaf610440a125b907076e00fce57f55a76d0f1b0f354aa446015c2b1744e,body:root.children[12].sentence[0],0fb4d629d394230c1caae2f48ea5bc17726e68e9dc22c48c61b944944feab4d2,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,30,5
claim-57bff32167eb8994ce25,content/guides/femtech-data-monetization.mdx,percent,HIGH,"A 2022 JMIR study (Alfawzan et al., n=23 apps) found 87% of popular women's mHealth apps shared data with third parties.",071f8c09289e8e086ee56bc3ec7607f275a0d0d16bfff71e137f66a819c587bc,body:root.children[14].sentence[1],87cff872a92e5b4ac60768d27695e4e6f47ac74415d2dca220df7af43f16d48d,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,34,107
claim-5065524e1950ff200653,content/guides/femtech-data-monetization.mdx,percent,HIGH,61% allowed location tracking.,e807dfd6ec2f71a85e8099854b66c3d7e83df3ce5ef84c048554a9a16611b6c6,body:root.children[14].sentence[2],87cff872a92e5b4ac60768d27695e4e6f47ac74415d2dca220df7af43f16d48d,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,34,175
claim-5300fdf4a751ba6ff9bb,content/guides/femtech-data-monetization.mdx,percent,HIGH,Only 52% requested user consent before collecting data.,f69e23a3b6b10cd74261431d64635d939eea186619db42ade5c6ee8b4272b47d,body:root.children[14].sentence[3],87cff872a92e5b4ac60768d27695e4e6f47ac74415d2dca220df7af43f16d48d,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,34,211
claim-0d04284c533ea58bc665,content/guides/femtech-data-monetization.mdx,percent,HIGH,"A 2020 PoPETs study (Shipp and Blasco, n=30 apps) found 66% of menstrual apps did not even mention collecting period data in their privacy policies.",20ad3e12be092680425c65f7cc192dc62cce28ec65bc2505bf3fa694566c1a49,body:root.children[15].sentence[0],80686efcc14bc75e45058210c4fb99edebe4fd591583d06e86ca677490b1b39a,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,36,57
claim-5ed55ab4de8d20ef3a56,content/guides/femtech-data-monetization.mdx,percent,HIGH,"ORCHA, a health app evaluation organization, found 84% of 25 period trackers shared data with third parties.",2e57b314e49d3d5df6d6dbca62f66f89a8f91293e625a3be1b7058f2f9ebf9e4,body:root.children[16].sentence[1],46e41e0253bbcd6472e263b9b89f09d085e65160eda104d2b43bec88be86f1dd,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,38,133
claim-08c53d648bcaea7bc032,content/guides/femtech-data-monetization.mdx,percent,HIGH,"A UC Berkeley study (2020, n=998 apps) found 48% of paid app versions bundled identical third-party tracking libraries as their free counterparts.",b16af1e2c3fcc0c8224334e27b740e57a9e7857b20b2a7b4436fd7830c3c0a3c,body:root.children[17].sentence[1],d07b0c82c3fe626b9f277560a0e298281bd766ae7ed133f6338d77951a29b4ba,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,40,83
claim-fbfd257778121eab3ea9,content/guides/femtech-data-monetization.mdx,percent,HIGH,"Among the 20% of users who preferred paid apps, only 6% cited security or privacy as the reason.",c0f0c573523d59540fbf1b6e54e2cc6c2eca1515df8872c6b95bfb1d39297ace,body:root.children[17].sentence[2].occurrence[0],d07b0c82c3fe626b9f277560a0e298281bd766ae7ed133f6338d77951a29b4ba,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,40,195
claim-11dc43f8602a59b30b9d,content/guides/femtech-data-monetization.mdx,percent,HIGH,"Among the 20% of users who preferred paid apps, only 6% cited security or privacy as the reason.",c0f0c573523d59540fbf1b6e54e2cc6c2eca1515df8872c6b95bfb1d39297ace,body:root.children[17].sentence[2].occurrence[1],d07b0c82c3fe626b9f277560a0e298281bd766ae7ed133f6338d77951a29b4ba,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,40,238
claim-e8785dcdd46610d2cd7b,content/guides/femtech-data-monetization.mdx,percent,HIGH,"Rock Health's annual consumer survey (n=8,000+ annually) found willingness to share health data with health tech companies fell from 25% in 2020 to 14% in 2023.",917baf9a1a24d87b1f62e7a4d42120f1f164b1863cfde5952bd577320fda8ddf,body:root.children[18].sentence[1].occurrence[0],c05496355d6bfbb4dc13592e963c643565d81ef6c3e042d7f647babcc7b7d807,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,42,177
claim-c678e14e45d603e08401,content/guides/femtech-data-monetization.mdx,percent,HIGH,"Rock Health's annual consumer survey (n=8,000+ annually) found willingness to share health data with health tech companies fell from 25% in 2020 to 14% in 2023.",917baf9a1a24d87b1f62e7a4d42120f1f164b1863cfde5952bd577320fda8ddf,body:root.children[18].sentence[1].occurrence[1],c05496355d6bfbb4dc13592e963c643565d81ef6c3e042d7f647babcc7b7d807,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,42,192
claim-4d27b5e4f46eecee1f11,content/guides/femtech-data-monetization.mdx,dollar,HIGH,"Revenue reached approximately $275M, earning a unicorn valuation ($1B+).",81428144b2db99a85f5cb88983bde3a3b487f16dc929ae9da397938e194ee100,body:root.children[2].sentence[2].occurrence[0],87726480c698c4d938de6f7f5cdb6d6cea4238f94d4d6c8415d5d6ffa2e3ec29,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,124
claim-8e2cba3513c59d5ed6e1,content/guides/femtech-data-monetization.mdx,dollar,HIGH,"Revenue reached approximately $275M, earning a unicorn valuation ($1B+).",81428144b2db99a85f5cb88983bde3a3b487f16dc929ae9da397938e194ee100,body:root.children[2].sentence[2].occurrence[1],87726480c698c4d938de6f7f5cdb6d6cea4238f94d4d6c8415d5d6ffa2e3ec29,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,160
claim-63123374aaada437ff6c,content/guides/femtech-data-monetization.mdx,dollar,HIGH,"For context on scale: Flo's monthly in-app revenue runs approximately $8.8M, compared to Natural Cycles (~$950K) and Clue (~$600K).",1bea5fb862e1f00f5c5467bebbf71d36ad6ff109a270c2189f0cbcdd3703a336,body:root.children[2].sentence[3].occurrence[0],87726480c698c4d938de6f7f5cdb6d6cea4238f94d4d6c8415d5d6ffa2e3ec29,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,237
claim-952e8d3566f410b366d4,content/guides/femtech-data-monetization.mdx,dollar,HIGH,"For context on scale: Flo's monthly in-app revenue runs approximately $8.8M, compared to Natural Cycles (~$950K) and Clue (~$600K).",1bea5fb862e1f00f5c5467bebbf71d36ad6ff109a270c2189f0cbcdd3703a336,body:root.children[2].sentence[3].occurrence[1],87726480c698c4d938de6f7f5cdb6d6cea4238f94d4d6c8415d5d6ffa2e3ec29,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,273
claim-02cc1610b16c7252b962,content/guides/femtech-data-monetization.mdx,dollar,HIGH,"For context on scale: Flo's monthly in-app revenue runs approximately $8.8M, compared to Natural Cycles (~$950K) and Clue (~$600K).",1bea5fb862e1f00f5c5467bebbf71d36ad6ff109a270c2189f0cbcdd3703a336,body:root.children[2].sentence[3].occurrence[2],87726480c698c4d938de6f7f5cdb6d6cea4238f94d4d6c8415d5d6ffa2e3ec29,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,291
claim-2ec30e8a0285d5120b14,content/guides/femtech-data-monetization.mdx,dollar,HIGH,~$8.8M,64c682dc57c792c08d84573800dc61cf36fd70d78d91ec5cfad7c2964e571b86,body:root.children[3].children[1].children[2],152dda0d006ab958fedeb032cc6096e349c715b992dd4bbd36523fd78a0743cb,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,10,29
claim-a4e2efdcb76a657ded5f,content/guides/femtech-data-monetization.mdx,dollar,HIGH,$1B+ (unicorn),c537d75c129d9840fe258c924f8d767e6adfa405181d4f21e8230b1b7a5c30de,body:root.children[3].children[1].children[3],152dda0d006ab958fedeb032cc6096e349c715b992dd4bbd36523fd78a0743cb,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,10,37
claim-a606e63dd45b23e87001,content/guides/femtech-data-monetization.mdx,dollar,HIGH,~$950K,1bfad27b130f7ae3656807b7d2ad75a5bc0de4172651f364a842bf24a37e330a,body:root.children[3].children[2].children[2],152dda0d006ab958fedeb032cc6096e349c715b992dd4bbd36523fd78a0743cb,58c802e6f5a4d0ae34e549b5bdd97541608507981f3da7edb9e022ebd66cc8f7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,11,46
